timestamp,device_id,device_type,room,power_consumption_kwh,carbon_emission_kg,status,temperature
2025-11-20T13:40:00.000Z,D6435,AC,Living Room,1.393,0.662,ON,22
2025-11-20T13:50:00.000Z,D4198,Laptop,Garage,0.316,0.15,ON,28.2
2025-11-20T14:00:00.000Z,D8995,Laptop,Office,0.649,0.308,OFF,25.9
2025-11-20T14:10:00.000Z,D9988,Heater,Kitchen,0.562,0.267,ON,20.5
2025-11-20T14:20:00.000Z,D5333,Heater,Office,1.565,0.743,ON,20.9
2025-11-20T14:30:00.000Z,D8986,Washing Machine,Bedroom,2.278,1.082,OFF,23
2025-11-20T14:40:00.000Z,D4758,AC,Bedroom,1.846,0.877,OFF,33.5
2025-11-20T14:50:00.000Z,D7092,Heater,Kitchen,1.6,0.76,OFF,25.6
2025-11-20T15:00:00.000Z,D5017,AC,Bedroom,1.414,0.672,ON,34.5
2025-11-20T15:10:00.000Z,D9667,Laptop,Garage,2.004,0.952,ON,34.9
2025-11-20T15:20:00.000Z,D6645,Heater,Office,0.146,0.069,OFF,22.3
2025-11-20T15:30:00.000Z,D5654,Laptop,Kitchen,2.419,1.149,ON,29.7
2025-11-20T15:40:00.000Z,D3277,AC,Kitchen,0.378,0.18,OFF,32.8
2025-11-20T15:50:00.000Z,D8377,AC,Office,1.171,0.556,ON,34.3
2025-11-20T16:00:00.000Z,D9008,Washing Machine,Kitchen,0.861,0.409,ON,31.4
2025-11-20T16:10:00.000Z,D8801,AC,Office,0.55,0.261,OFF,26.2
2025-11-20T16:20:00.000Z,D5443,Laptop,Bedroom,0.144,0.068,ON,26.4
2025-11-20T16:30:00.000Z,D8331,Washing Machine,Garage,1.444,0.686,OFF,29.4
2025-11-20T16:40:00.000Z,D8679,Refrigerator,Kitchen,0.156,0.074,ON,34.4
2025-11-20T16:50:00.000Z,D7366,Washing Machine,Bedroom,2.09,0.993,ON,21
2025-11-20T17:00:00.000Z,D2230,Refrigerator,Bedroom,1.456,0.692,ON,31.7
2025-11-20T17:10:00.000Z,D3149,Heater,Garage,0.202,0.096,ON,22.6
2025-11-20T17:20:00.000Z,D1477,Heater,Kitchen,2.429,1.154,ON,28.4
2025-11-20T17:30:00.000Z,D5825,Light,Garage,2.499,1.187,OFF,25.1
2025-11-20T17:40:00.000Z,D8035,Laptop,Office,2.125,1.009,ON,22.9
2025-11-20T17:50:00.000Z,D9556,Refrigerator,Office,2.488,1.182,ON,27.2
2025-11-20T18:00:00.000Z,D9177,Fan,Office,2.462,1.169,OFF,32.2
2025-11-20T18:10:00.000Z,D1783,Fan,Garage,0.086,0.041,OFF,23.4
2025-11-20T18:20:00.000Z,D6837,Refrigerator,Office,0.544,0.258,OFF,27.5
2025-11-20T18:30:00.000Z,D8976,AC,Office,2.009,0.954,ON,26
2025-11-20T18:40:00.000Z,D4155,AC,Office,0.596,0.283,ON,25.9
2025-11-20T18:50:00.000Z,D7510,Washing Machine,Kitchen,0.214,0.102,OFF,24.6
2025-11-20T19:00:00.000Z,D5518,Fan,Living Room,1.242,0.59,ON,34.3
2025-11-20T19:10:00.000Z,D1416,Fan,Bedroom,1.143,0.543,ON,24.6
2025-11-20T19:20:00.000Z,D7076,Light,Bedroom,2.218,1.054,OFF,31.4
2025-11-20T19:30:00.000Z,D7058,AC,Kitchen,1.078,0.512,ON,25.3
2025-11-20T19:40:00.000Z,D8524,Heater,Kitchen,2.476,1.176,ON,27.2
2025-11-20T19:50:00.000Z,D6612,AC,Garage,2.425,1.152,ON,34.4
2025-11-20T20:00:00.000Z,D2386,Refrigerator,Kitchen,1.868,0.887,ON,19.2
2025-11-20T20:10:00.000Z,D3920,Washing Machine,Bedroom,1.447,0.687,ON,18
2025-11-20T20:20:00.000Z,D2201,Laptop,Office,1.756,0.834,ON,32.3
2025-11-20T20:30:00.000Z,D4880,AC,Kitchen,1.066,0.506,ON,18.9
2025-11-20T20:40:00.000Z,D9705,Fan,Kitchen,1.063,0.505,ON,28.1
2025-11-20T20:50:00.000Z,D9030,Laptop,Office,1.639,0.779,ON,28
2025-11-20T21:00:00.000Z,D4099,Fan,Living Room,0.874,0.415,ON,19.3
2025-11-20T21:10:00.000Z,D7969,Fan,Garage,1.166,0.554,ON,27.6
2025-11-20T21:20:00.000Z,D8259,AC,Garage,0.874,0.415,ON,32.5
2025-11-20T21:30:00.000Z,D8564,Light,Kitchen,1.533,0.728,ON,23.8
2025-11-20T21:40:00.000Z,D3009,AC,Office,0.679,0.323,OFF,28.8
2025-11-20T21:50:00.000Z,D9808,Heater,Kitchen,0.527,0.25,ON,18.6
2025-11-20T22:00:00.000Z,D9922,Fan,Office,2.233,1.061,ON,28.5
2025-11-20T22:10:00.000Z,D3664,Laptop,Office,2.182,1.036,OFF,31
2025-11-20T22:20:00.000Z,D6577,Washing Machine,Bedroom,1.049,0.498,ON,28.8
2025-11-20T22:30:00.000Z,D4271,Light,Office,2.068,0.982,OFF,23
2025-11-20T22:40:00.000Z,D1162,Fan,Office,1.657,0.787,ON,21.7
2025-11-20T22:50:00.000Z,D9944,Heater,Garage,0.203,0.096,ON,30.1
2025-11-20T23:00:00.000Z,D9114,Heater,Garage,1.956,0.929,OFF,29.9
2025-11-20T23:10:00.000Z,D2251,Laptop,Garage,1.953,0.928,ON,24.7
2025-11-20T23:20:00.000Z,D2284,Refrigerator,Bedroom,2.01,0.955,OFF,20.1
2025-11-20T23:30:00.000Z,D5100,Fan,Bedroom,1.343,0.638,ON,19.1
2025-11-20T23:40:00.000Z,D3122,Refrigerator,Garage,1.691,0.803,OFF,34.3
2025-11-20T23:50:00.000Z,D6890,AC,Living Room,1.282,0.609,ON,29.9
2025-11-21T00:00:00.000Z,D9617,AC,Office,0.302,0.143,ON,23.2
2025-11-21T00:10:00.000Z,D8133,Laptop,Bedroom,0.887,0.421,ON,28.3
2025-11-21T00:20:00.000Z,D9326,Heater,Living Room,1.947,0.925,ON,20.5
2025-11-21T00:30:00.000Z,D1978,Refrigerator,Office,1.397,0.664,OFF,23.5
2025-11-21T00:40:00.000Z,D3992,Heater,Bedroom,0.731,0.347,OFF,20.2
2025-11-21T00:50:00.000Z,D4422,AC,Office,1.789,0.85,ON,23.5
2025-11-21T01:00:00.000Z,D8558,AC,Living Room,1.137,0.54,OFF,22.1
2025-11-21T01:10:00.000Z,D5429,Laptop,Bedroom,1.397,0.664,OFF,28.6
2025-11-21T01:20:00.000Z,D8335,Refrigerator,Garage,1.238,0.588,OFF,27.3
2025-11-21T01:30:00.000Z,D2419,Washing Machine,Living Room,1.655,0.786,OFF,29.1
2025-11-21T01:40:00.000Z,D6495,Refrigerator,Bedroom,1.066,0.506,ON,32.5
2025-11-21T01:50:00.000Z,D9146,Fan,Garage,1.572,0.747,OFF,20
2025-11-21T02:00:00.000Z,D9111,Heater,Office,0.873,0.415,OFF,27.3
2025-11-21T02:10:00.000Z,D2793,Heater,Office,2.191,1.041,OFF,29
2025-11-21T02:20:00.000Z,D7913,Washing Machine,Bedroom,2.039,0.969,OFF,18.3
2025-11-21T02:30:00.000Z,D5316,Heater,Living Room,0.95,0.451,ON,19.3
2025-11-21T02:40:00.000Z,D3748,Fan,Bedroom,2.426,1.152,OFF,24
2025-11-21T02:50:00.000Z,D6446,Laptop,Bedroom,0.577,0.274,OFF,27.6
2025-11-21T03:00:00.000Z,D3284,Laptop,Bedroom,0.348,0.165,OFF,33.9
2025-11-21T03:10:00.000Z,D7827,Washing Machine,Kitchen,2.488,1.182,ON,22.4
2025-11-21T03:20:00.000Z,D8000,AC,Living Room,0.307,0.146,ON,18.8
2025-11-21T03:30:00.000Z,D8126,Laptop,Office,0.871,0.414,ON,26.7
2025-11-21T03:40:00.000Z,D1166,Laptop,Garage,1.716,0.815,OFF,32.1
2025-11-21T03:50:00.000Z,D3098,Heater,Bedroom,1.05,0.499,ON,30.9
2025-11-21T04:00:00.000Z,D7313,Refrigerator,Living Room,2.4,1.14,OFF,33
2025-11-21T04:10:00.000Z,D1779,Washing Machine,Kitchen,1.129,0.536,ON,29
2025-11-21T04:20:00.000Z,D5553,Refrigerator,Office,1.386,0.658,OFF,30.1
2025-11-21T04:30:00.000Z,D4572,Refrigerator,Office,0.678,0.322,ON,19.3
2025-11-21T04:40:00.000Z,D6331,Fan,Bedroom,1.116,0.53,OFF,30.3
2025-11-21T04:50:00.000Z,D7409,Washing Machine,Garage,1.572,0.747,OFF,19.2
2025-11-21T05:00:00.000Z,D2023,Light,Garage,0.807,0.383,ON,26.4
2025-11-21T05:10:00.000Z,D4661,Light,Office,1.296,0.616,OFF,27.4
2025-11-21T05:20:00.000Z,D4680,Light,Bedroom,0.886,0.421,ON,27.3
2025-11-21T05:30:00.000Z,D7433,Washing Machine,Garage,0.81,0.385,ON,34
2025-11-21T05:40:00.000Z,D9842,Washing Machine,Garage,2.483,1.179,OFF,31.8
2025-11-21T05:50:00.000Z,D9721,Heater,Garage,0.865,0.411,ON,19.8
2025-11-21T06:00:00.000Z,D4191,Refrigerator,Garage,0.325,0.154,ON,31
2025-11-21T06:10:00.000Z,D4382,Fan,Garage,2.301,1.093,ON,22.7
2025-11-21T06:20:00.000Z,D8748,Laptop,Living Room,2.493,1.184,ON,33.7
2025-11-21T06:30:00.000Z,D7553,AC,Office,2.233,1.061,ON,21.6
2025-11-21T06:40:00.000Z,D6980,Refrigerator,Garage,1.864,0.885,OFF,31.9
2025-11-21T06:50:00.000Z,D6662,Light,Kitchen,0.455,0.216,ON,22.6
2025-11-21T07:00:00.000Z,D3361,Light,Kitchen,1.998,0.949,OFF,23.8
2025-11-21T07:10:00.000Z,D1333,Heater,Kitchen,1.364,0.648,ON,19
2025-11-21T07:20:00.000Z,D7072,Refrigerator,Bedroom,1.376,0.654,ON,18.4
2025-11-21T07:30:00.000Z,D3155,Laptop,Garage,1.955,0.929,ON,23.9
2025-11-21T07:40:00.000Z,D9688,Laptop,Garage,0.835,0.397,OFF,27.3
2025-11-21T07:50:00.000Z,D5225,Light,Living Room,1.769,0.84,ON,34.8
2025-11-21T08:00:00.000Z,D2605,Heater,Kitchen,0.884,0.42,ON,26.3
2025-11-21T08:10:00.000Z,D4756,Heater,Living Room,0.774,0.368,OFF,25.5
2025-11-21T08:20:00.000Z,D7489,Refrigerator,Garage,1.995,0.948,OFF,25.6
2025-11-21T08:30:00.000Z,D2422,AC,Living Room,0.409,0.194,ON,27.9
2025-11-21T08:40:00.000Z,D5265,Light,Living Room,0.27,0.128,OFF,30.1
2025-11-21T08:50:00.000Z,D7813,Laptop,Garage,1.758,0.835,OFF,19.8
2025-11-21T09:00:00.000Z,D5481,Fan,Living Room,0.838,0.398,OFF,28.9
2025-11-21T09:10:00.000Z,D5400,AC,Office,2.019,0.959,OFF,34.3
2025-11-21T09:20:00.000Z,D1523,AC,Kitchen,1.319,0.627,ON,28.9
2025-11-21T09:30:00.000Z,D8017,Laptop,Living Room,1.331,0.632,OFF,22.8
2025-11-21T09:40:00.000Z,D8719,Heater,Office,2.068,0.982,OFF,27.7
2025-11-21T09:50:00.000Z,D1500,Laptop,Bedroom,0.694,0.33,ON,23.1
2025-11-21T10:00:00.000Z,D7264,Laptop,Living Room,0.918,0.436,OFF,21.3
2025-11-21T10:10:00.000Z,D2947,Washing Machine,Kitchen,1.325,0.629,ON,19.9
2025-11-21T10:20:00.000Z,D6039,Fan,Living Room,0.709,0.337,OFF,32.2
2025-11-21T10:30:00.000Z,D8730,Washing Machine,Living Room,1.754,0.833,OFF,34.9
2025-11-21T10:40:00.000Z,D6028,Refrigerator,Office,1.877,0.892,OFF,23.4
2025-11-21T10:50:00.000Z,D9924,Laptop,Kitchen,1.27,0.603,OFF,29.8
2025-11-21T11:00:00.000Z,D8549,Washing Machine,Bedroom,2.289,1.087,ON,21.2
2025-11-21T11:10:00.000Z,D7243,Laptop,Kitchen,1.163,0.552,ON,21.1
2025-11-21T11:20:00.000Z,D1859,Heater,Living Room,1.729,0.821,ON,32.7
2025-11-21T11:30:00.000Z,D8355,Light,Living Room,1.345,0.639,ON,21.5
2025-11-21T11:40:00.000Z,D5591,Light,Bedroom,0.882,0.419,ON,26
2025-11-21T11:50:00.000Z,D4782,Washing Machine,Garage,0.938,0.446,OFF,19.8
2025-11-21T12:00:00.000Z,D9439,AC,Living Room,0.458,0.218,ON,22.9
2025-11-21T12:10:00.000Z,D2934,Washing Machine,Bedroom,0.467,0.222,ON,27.7
2025-11-21T12:20:00.000Z,D2795,Refrigerator,Office,1.73,0.822,OFF,26.9
2025-11-21T12:30:00.000Z,D5945,Laptop,Kitchen,1.869,0.888,OFF,18.7
2025-11-21T12:40:00.000Z,D1213,Fan,Living Room,1.694,0.805,OFF,22.6
2025-11-21T12:50:00.000Z,D1481,Washing Machine,Living Room,0.067,0.032,OFF,28
2025-11-21T13:00:00.000Z,D9802,Washing Machine,Office,2.346,1.114,OFF,18.3
2025-11-21T13:10:00.000Z,D9485,Refrigerator,Office,1.984,0.942,ON,25.1
2025-11-21T13:20:00.000Z,D7897,Refrigerator,Living Room,1.689,0.802,OFF,20.7
2025-11-21T13:30:00.000Z,D6069,AC,Bedroom,2.458,1.168,OFF,26.5
2025-11-21T13:40:00.000Z,D1355,Heater,Kitchen,0.389,0.185,OFF,33.4
2025-11-21T13:50:00.000Z,D1431,Laptop,Living Room,1.893,0.899,OFF,33.2
2025-11-21T14:00:00.000Z,D3598,AC,Kitchen,0.917,0.436,OFF,18.8
2025-11-21T14:10:00.000Z,D6766,AC,Garage,2.277,1.082,OFF,31.6
2025-11-21T14:20:00.000Z,D7461,AC,Living Room,1.768,0.84,ON,23.9
2025-11-21T14:30:00.000Z,D2547,Refrigerator,Office,0.484,0.23,ON,18.2
2025-11-21T14:40:00.000Z,D8824,Light,Kitchen,1.329,0.631,ON,29.9
2025-11-21T14:50:00.000Z,D3670,Laptop,Bedroom,2.26,1.073,ON,20.1
2025-11-21T15:00:00.000Z,D4007,Washing Machine,Kitchen,0.957,0.455,ON,25.5
2025-11-21T15:10:00.000Z,D2550,Washing Machine,Kitchen,0.363,0.172,OFF,18.6
2025-11-21T15:20:00.000Z,D4635,Washing Machine,Bedroom,1.989,0.945,OFF,18.5
2025-11-21T15:30:00.000Z,D7269,Refrigerator,Bedroom,0.622,0.295,OFF,31
2025-11-21T15:40:00.000Z,D6411,AC,Bedroom,0.979,0.465,ON,24.2
2025-11-21T15:50:00.000Z,D5057,Washing Machine,Kitchen,1.663,0.79,OFF,22.6
2025-11-21T16:00:00.000Z,D1580,Laptop,Kitchen,1.006,0.478,OFF,29
2025-11-21T16:10:00.000Z,D5818,Laptop,Bedroom,0.373,0.177,OFF,32.5
2025-11-21T16:20:00.000Z,D2938,Fan,Living Room,0.064,0.03,ON,21.4
2025-11-21T16:30:00.000Z,D5387,Heater,Kitchen,0.912,0.433,OFF,26.4
2025-11-21T16:40:00.000Z,D3107,Laptop,Bedroom,2.496,1.186,OFF,28
2025-11-21T16:50:00.000Z,D3998,Washing Machine,Garage,0.41,0.195,OFF,19.4
2025-11-21T17:00:00.000Z,D4567,Light,Bedroom,1.566,0.744,ON,22.8
2025-11-21T17:10:00.000Z,D5566,Heater,Garage,1.104,0.524,OFF,25.6
2025-11-21T17:20:00.000Z,D9234,Washing Machine,Garage,1.035,0.492,OFF,28.1
2025-11-21T17:30:00.000Z,D4895,AC,Office,1.464,0.695,ON,24.2
2025-11-21T17:40:00.000Z,D8400,Heater,Office,0.428,0.203,ON,31.1
2025-11-21T17:50:00.000Z,D3270,Washing Machine,Kitchen,1.737,0.825,ON,25.4
2025-11-21T18:00:00.000Z,D9911,Fan,Living Room,1.775,0.843,OFF,22.6
2025-11-21T18:10:00.000Z,D2412,Heater,Bedroom,0.053,0.025,ON,22.7
2025-11-21T18:20:00.000Z,D3547,AC,Kitchen,2.099,0.997,OFF,21.9
2025-11-21T18:30:00.000Z,D9040,Fan,Kitchen,0.719,0.342,OFF,23.1
2025-11-21T18:40:00.000Z,D8128,AC,Office,1.32,0.627,OFF,22.1
2025-11-21T18:50:00.000Z,D3612,Light,Living Room,0.623,0.296,ON,34.9
2025-11-21T19:00:00.000Z,D1818,Laptop,Bedroom,1.971,0.936,OFF,28.3
2025-11-21T19:10:00.000Z,D6391,Fan,Office,1.128,0.536,OFF,21.2
2025-11-21T19:20:00.000Z,D5567,Light,Living Room,1.417,0.673,OFF,34.3
2025-11-21T19:30:00.000Z,D5085,AC,Garage,1.985,0.943,ON,27.6
2025-11-21T19:40:00.000Z,D6936,AC,Garage,1.629,0.774,OFF,33.6
2025-11-21T19:50:00.000Z,D8215,Refrigerator,Garage,0.478,0.227,OFF,31.4
2025-11-21T20:00:00.000Z,D6884,Light,Kitchen,0.327,0.155,OFF,24.8
2025-11-21T20:10:00.000Z,D2275,Refrigerator,Bedroom,0.797,0.379,ON,19.2
2025-11-21T20:20:00.000Z,D5500,Washing Machine,Garage,2.225,1.057,ON,21.6
2025-11-21T20:30:00.000Z,D2206,Washing Machine,Living Room,0.556,0.264,OFF,21.1
2025-11-21T20:40:00.000Z,D6753,Light,Kitchen,1.143,0.543,OFF,20.9
2025-11-21T20:50:00.000Z,D9108,Heater,Bedroom,0.787,0.374,OFF,23
2025-11-21T21:00:00.000Z,D4498,Washing Machine,Office,2.271,1.079,ON,31.4
2025-11-21T21:10:00.000Z,D2748,Light,Bedroom,2.196,1.043,ON,19
2025-11-21T21:20:00.000Z,D3777,Heater,Office,0.064,0.03,OFF,26.4
2025-11-21T21:30:00.000Z,D3824,Laptop,Living Room,1.937,0.92,ON,28.1
2025-11-21T21:40:00.000Z,D6331,Washing Machine,Kitchen,1.869,0.888,ON,27.5
2025-11-21T21:50:00.000Z,D3511,Fan,Kitchen,1.588,0.754,OFF,32.7
2025-11-21T22:00:00.000Z,D6091,Heater,Living Room,1.339,0.636,ON,33.3
2025-11-21T22:10:00.000Z,D9246,Refrigerator,Garage,0.626,0.297,OFF,24.9
2025-11-21T22:20:00.000Z,D2658,Fan,Garage,2.248,1.068,OFF,30.9
2025-11-21T22:30:00.000Z,D2430,Light,Garage,1.912,0.908,OFF,33.6
2025-11-21T22:40:00.000Z,D6440,Heater,Garage,1.128,0.536,ON,18.8
2025-11-21T22:50:00.000Z,D1637,Laptop,Office,1.265,0.601,OFF,20.8
2025-11-21T23:00:00.000Z,D1222,Washing Machine,Kitchen,0.189,0.09,ON,19.5
2025-11-21T23:10:00.000Z,D3281,Light,Living Room,1.431,0.68,OFF,18.5
2025-11-21T23:20:00.000Z,D7401,Washing Machine,Garage,1.254,0.596,ON,25.9
2025-11-21T23:30:00.000Z,D1485,Fan,Kitchen,2.031,0.965,OFF,29.9
2025-11-21T23:40:00.000Z,D3202,Fan,Living Room,1.787,0.849,ON,24.3
2025-11-21T23:50:00.000Z,D4749,AC,Office,0.611,0.29,ON,31
2025-11-22T00:00:00.000Z,D4879,Laptop,Living Room,0.138,0.066,OFF,28.9
2025-11-22T00:10:00.000Z,D4004,Light,Kitchen,1.107,0.526,OFF,33.7
2025-11-22T00:20:00.000Z,D6320,Refrigerator,Office,0.788,0.374,ON,27.9
2025-11-22T00:30:00.000Z,D9156,Refrigerator,Kitchen,2.154,1.023,OFF,24.5
2025-11-22T00:40:00.000Z,D3616,Refrigerator,Living Room,0.739,0.351,ON,19.8
2025-11-22T00:50:00.000Z,D4369,Fan,Living Room,0.712,0.338,OFF,25.8
2025-11-22T01:00:00.000Z,D3843,Washing Machine,Kitchen,0.207,0.098,ON,28
2025-11-22T01:10:00.000Z,D7012,Fan,Bedroom,0.983,0.467,ON,21
2025-11-22T01:20:00.000Z,D3163,Washing Machine,Bedroom,2.475,1.176,ON,21
2025-11-22T01:30:00.000Z,D1261,Refrigerator,Garage,1.937,0.92,OFF,24.4
2025-11-22T01:40:00.000Z,D7656,Heater,Kitchen,2.034,0.966,OFF,23.9
2025-11-22T01:50:00.000Z,D7817,Light,Office,0.213,0.101,OFF,26.9
2025-11-22T02:00:00.000Z,D2431,Laptop,Garage,0.636,0.302,OFF,30.6
2025-11-22T02:10:00.000Z,D1234,Washing Machine,Office,2.175,1.033,ON,34.5
2025-11-22T02:20:00.000Z,D6599,Laptop,Office,0.703,0.334,ON,26.1
2025-11-22T02:30:00.000Z,D1104,Fan,Office,1.214,0.577,OFF,33.6
2025-11-22T02:40:00.000Z,D9001,AC,Office,2.425,1.152,ON,23
2025-11-22T02:50:00.000Z,D8879,Refrigerator,Kitchen,2.197,1.044,ON,19.4
2025-11-22T03:00:00.000Z,D2316,Laptop,Living Room,2.207,1.048,ON,21.6
2025-11-22T03:10:00.000Z,D7033,Fan,Garage,2.063,0.98,OFF,18.8
2025-11-22T03:20:00.000Z,D1470,Washing Machine,Garage,1.434,0.681,ON,34.5
2025-11-22T03:30:00.000Z,D8325,Laptop,Kitchen,1.313,0.624,OFF,22.6
2025-11-22T03:40:00.000Z,D3839,Refrigerator,Kitchen,0.103,0.049,OFF,22
2025-11-22T03:50:00.000Z,D4668,Fan,Bedroom,1.88,0.893,OFF,33.6
2025-11-22T04:00:00.000Z,D6111,Laptop,Bedroom,1.814,0.862,ON,29.5
2025-11-22T04:10:00.000Z,D6642,Washing Machine,Garage,2.381,1.131,OFF,32.6
2025-11-22T04:20:00.000Z,D3412,AC,Office,0.31,0.147,ON,18.9
2025-11-22T04:30:00.000Z,D1138,Washing Machine,Bedroom,0.95,0.451,ON,32.1
2025-11-22T04:40:00.000Z,D5473,Laptop,Garage,1.407,0.668,ON,21.5
2025-11-22T04:50:00.000Z,D5934,AC,Office,2.41,1.145,OFF,27.8
2025-11-22T05:00:00.000Z,D1722,Washing Machine,Office,2.137,1.015,OFF,32.7
2025-11-22T05:10:00.000Z,D4427,Refrigerator,Living Room,1.792,0.851,OFF,30.5
2025-11-22T05:20:00.000Z,D6324,Light,Office,0.32,0.152,OFF,32.7
2025-11-22T05:30:00.000Z,D6029,Refrigerator,Bedroom,0.163,0.077,ON,33.3
2025-11-22T05:40:00.000Z,D3783,Refrigerator,Living Room,0.46,0.218,OFF,22.2
2025-11-22T05:50:00.000Z,D6506,Washing Machine,Kitchen,1.235,0.587,OFF,34.5
2025-11-22T06:00:00.000Z,D3234,AC,Kitchen,1.009,0.479,ON,19.7
2025-11-22T06:10:00.000Z,D7113,Fan,Garage,1.799,0.855,ON,27.8
2025-11-22T06:20:00.000Z,D9475,Light,Living Room,2.031,0.965,ON,32.3
2025-11-22T06:30:00.000Z,D5064,AC,Bedroom,1.671,0.794,ON,24.2
2025-11-22T06:40:00.000Z,D9653,Fan,Living Room,1.258,0.598,ON,26.4
2025-11-22T06:50:00.000Z,D5708,Laptop,Office,1.243,0.59,OFF,29.6
2025-11-22T07:00:00.000Z,D7340,Fan,Garage,0.366,0.174,OFF,30.8
2025-11-22T07:10:00.000Z,D5123,Light,Living Room,1.107,0.526,OFF,23.5
2025-11-22T07:20:00.000Z,D5535,Washing Machine,Office,2.318,1.101,ON,34.9
2025-11-22T07:30:00.000Z,D2924,AC,Office,1.968,0.935,OFF,26.5
2025-11-22T07:40:00.000Z,D9606,Heater,Living Room,1.475,0.701,ON,33.3
2025-11-22T07:50:00.000Z,D4952,Washing Machine,Office,1.459,0.693,OFF,19.5
2025-11-22T08:00:00.000Z,D7836,Heater,Kitchen,2.429,1.154,OFF,26.2
2025-11-22T08:10:00.000Z,D7475,Light,Garage,0.393,0.187,OFF,34.8
2025-11-22T08:20:00.000Z,D8180,Light,Garage,1.275,0.606,OFF,18.1
2025-11-22T08:30:00.000Z,D8527,Fan,Kitchen,2.246,1.067,ON,19.2
2025-11-22T08:40:00.000Z,D4424,Laptop,Garage,1.742,0.827,OFF,24.1
2025-11-22T08:50:00.000Z,D5472,Refrigerator,Garage,1.007,0.478,OFF,26.2
2025-11-22T09:00:00.000Z,D1055,Refrigerator,Office,1.984,0.942,ON,19.8
2025-11-22T09:10:00.000Z,D7913,Light,Office,1.108,0.526,OFF,32
2025-11-22T09:20:00.000Z,D7234,Light,Living Room,1.781,0.846,ON,26.2
2025-11-22T09:30:00.000Z,D6923,Laptop,Office,2.026,0.962,OFF,24.9
2025-11-22T09:40:00.000Z,D5992,AC,Office,0.984,0.467,OFF,30.6
2025-11-22T09:50:00.000Z,D6045,Light,Kitchen,1.499,0.712,OFF,23.7
2025-11-22T10:00:00.000Z,D1258,Refrigerator,Bedroom,2.036,0.967,ON,19.7
2025-11-22T10:10:00.000Z,D1588,Fan,Garage,1.566,0.744,ON,33.3
2025-11-22T10:20:00.000Z,D3624,Refrigerator,Bedroom,2.342,1.112,ON,21.1
2025-11-22T10:30:00.000Z,D6671,Washing Machine,Bedroom,0.565,0.268,ON,27.9
2025-11-22T10:40:00.000Z,D1140,Fan,Office,0.759,0.361,OFF,19.4
2025-11-22T10:50:00.000Z,D5750,Fan,Kitchen,2.088,0.992,ON,24.1
2025-11-22T11:00:00.000Z,D2981,AC,Living Room,0.499,0.237,ON,20.4
2025-11-22T11:10:00.000Z,D3096,Light,Garage,2.024,0.961,OFF,27.1
2025-11-22T11:20:00.000Z,D5181,Heater,Office,2.161,1.026,OFF,34.6
2025-11-22T11:30:00.000Z,D9429,Light,Bedroom,0.892,0.424,ON,18.3
2025-11-22T11:40:00.000Z,D1740,Heater,Garage,0.812,0.386,OFF,32.9
2025-11-22T11:50:00.000Z,D7981,Light,Living Room,1.333,0.633,ON,20.6
2025-11-22T12:00:00.000Z,D5879,Laptop,Living Room,2.417,1.148,ON,20.6
2025-11-22T12:10:00.000Z,D4469,Refrigerator,Kitchen,0.889,0.422,OFF,28.4
2025-11-22T12:20:00.000Z,D4137,Fan,Living Room,1.815,0.862,ON,29.6
2025-11-22T12:30:00.000Z,D2592,Washing Machine,Bedroom,2.018,0.959,OFF,26.6
2025-11-22T12:40:00.000Z,D5048,Heater,Kitchen,0.275,0.131,ON,29.6
2025-11-22T12:50:00.000Z,D5366,Washing Machine,Kitchen,2.44,1.159,OFF,22.8
2025-11-22T13:00:00.000Z,D2321,Light,Living Room,2.404,1.142,ON,29.6
2025-11-22T13:10:00.000Z,D2786,Heater,Living Room,2.342,1.112,OFF,29.2
2025-11-22T13:20:00.000Z,D5816,Refrigerator,Living Room,2.472,1.174,OFF,19.9
2025-11-22T13:30:00.000Z,D2018,Washing Machine,Living Room,2.22,1.054,ON,34.5
2025-11-22T13:40:00.000Z,D2407,Fan,Garage,1.7,0.807,ON,28.2
2025-11-22T13:50:00.000Z,D9522,Laptop,Bedroom,0.112,0.053,ON,33.3
2025-11-22T14:00:00.000Z,D6673,AC,Bedroom,0.173,0.082,OFF,26.9
2025-11-22T14:10:00.000Z,D3945,Washing Machine,Bedroom,0.163,0.077,OFF,29.3
2025-11-22T14:20:00.000Z,D5216,Heater,Office,0.684,0.325,OFF,29.9
2025-11-22T14:30:00.000Z,D5356,Light,Office,0.565,0.268,ON,24
2025-11-22T14:40:00.000Z,D8813,Washing Machine,Kitchen,0.088,0.042,OFF,24.7
2025-11-22T14:50:00.000Z,D4078,Washing Machine,Office,1.327,0.63,ON,23.8
2025-11-22T15:00:00.000Z,D9729,Laptop,Bedroom,1.249,0.593,ON,18.3
2025-11-22T15:10:00.000Z,D2285,Light,Living Room,0.066,0.031,ON,26.2
2025-11-22T15:20:00.000Z,D2495,AC,Office,0.682,0.324,ON,30.7
2025-11-22T15:30:00.000Z,D8769,Washing Machine,Office,1.324,0.629,ON,20.1
2025-11-22T15:40:00.000Z,D7754,Refrigerator,Kitchen,1.047,0.497,ON,19
2025-11-22T15:50:00.000Z,D5800,Laptop,Office,1.313,0.624,ON,33.5
2025-11-22T16:00:00.000Z,D9658,AC,Office,0.086,0.041,OFF,19.5
2025-11-22T16:10:00.000Z,D5864,Heater,Living Room,0.673,0.32,OFF,29.8
